"iid","gender","wave_iid","pid_iid","match_iid","samerace_iid","age_self_iid","wave_pid","pid_pid","match_pid","samerace_pid","age_self_pid","age_part","race_part","pref_part_att","pref_part_sin","pre_part_int","pre_part_fun","pre_part_amb","pre_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self"
382,414,0,15,1,1,28,1,15,1,1,29,1,0,70,-24,-24,-9,-9,-4,0,3,2,2,1,1,-3,2,-3,0,-1
382,415,0,15,0,1,28,1,15,0,1,31,3,0,-15,-5,15,0,0,5,1,1,1,1,-5,1,1,-3,0,0,-3
383,397,0,15,1,1,27,1,15,1,1,24,-3,0,-5,1,11,2,-9,0,0,0,1,-1,0,NA,NA,0,2,0,3
383,398,0,15,0,1,27,1,15,0,1,29,2,0,20,-10,0,10,-15,-5,1,4,8,5,NA,NA,NA,5,4,0,-2
383,399,0,15,0,1,27,1,15,0,1,29,2,0,0,-10,10,0,-5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
383,400,0,15,1,1,27,1,15,1,1,26,-1,0,45,-15,10,-17,-14,-9,0,0,2,2,NA,-2,NA,-1.5,1,NA,1
383,401,0,15,0,1,27,1,15,0,1,31,4,0,10,-20,15,0,-15,10,-1,-1,0,-1,NA,NA,NA,-1,1,0,-4
383,402,0,15,0,0,27,1,15,0,0,29,2,2,0,0,5,5,-5,-5,1,4,0,-4,-1,-3,NA,4,1,0,-2
383,403,0,15,0,1,27,1,15,0,1,22,-5,0,-5,5,10,-5,-10,5,1,3,2,NA,NA,NA,NA,3,3,0,5
383,404,0,15,1,1,27,1,15,1,1,23,-4,0,0,-6,15,5,-12,-2,0,-2.5,-2,-1,-2,NA,NA,-1,0,0,4
383,405,0,15,0,0,27,1,15,0,0,30,3,-1,5,5,10,-5,-10,-5,0,5,1,1,2,NA,NA,2,2,0,-3
383,406,0,15,0,0,27,1,15,0,0,27,0,2,-5,0,10,0,5,-10,1,5,2,NA,NA,NA,NA,3,7,NA,0
383,407,0,15,0,1,27,1,15,0,1,24,-3,0,5,-5,5,-5,0,0,-1,1,2,2,2,NA,NA,0,3,0,3
383,408,0,15,0,0,27,1,15,0,0,24,-3,1,-5,-10,10,0,-5,10,0,-3,2,-1,1,2,NA,0,2,NA,3
383,409,0,15,0,1,27,1,15,0,1,23,-4,0,-5,-5,10,0,-5,5,0,4,NA,NA,NA,NA,NA,3,3,0,4
383,410,0,15,0,1,27,1,15,0,1,27,0,0,-5,0,10,0,-5,0,0,3,5,-1,NA,NA,NA,-1,-2,0,0
383,411,0,15,0,1,27,1,15,0,1,34,7,0,10,-5,5,5,-5,-10,1,4,3,2,-2,NA,NA,2,4,0,-7
383,412,0,15,1,1,27,1,15,1,1,27,0,0,50,-15,-5,-15,-10,-5,0,1,2,1,NA,NA,NA,-1,3,0,0
383,413,0,15,0,1,27,1,15,0,1,26,-1,0,-15,-10,20,10,-10,5,-1,-2,-2,-4,-2,NA,NA,-3,5,0,1
383,414,0,15,0,1,27,1,15,0,1,29,2,0,70,-19,-9,-19,-14,-9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
383,415,0,15,0,1,27,1,15,0,1,31,4,0,-15,0,30,-10,-5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4
384,397,0,15,0,1,23,1,15,0,1,24,1,0,0,1,1,2,-14,10,1,0,-2,-2,5,-2,5,5,0,0,-1
384,398,0,15,1,1,23,1,15,1,1,29,6,0,25,-10,-10,10,-20,5,0,-3,0,-3,0,NA,2,-1,-2,0,-6
384,399,0,15,0,1,23,1,15,0,1,29,6,0,5,-10,0,0,-10,15,-1,-4,-2,-1,0,-6,NA,-4,1,0,-6
384,400,0,15,1,1,23,1,15,1,1,26,3,0,50,-15,0,-17,-19,1,0,-3,-3,-3,-1,-2,-4,-3,-1,0,-3
384,401,0,15,0,1,23,1,15,0,1,31,8,0,15,-20,5,0,-20,20,-1,-1,-5,-4,0,-5,NA,1,-5,0,-8
384,402,0,15,0,0,23,1,15,0,0,29,6,2,5,0,-5,5,-10,5,1,1,-3,-3,2,-2,4,3,1,0,-6
384,403,0,15,0,1,23,1,15,0,1,22,-1,0,0,5,0,-5,-15,15,1,3,-4,-3,3,-4,-1,3,-4,0,1
384,404,0,15,1,1,23,1,15,1,1,23,0,0,5,-6,5,5,-17,8,0,-1,-3,-2,-2,-3,NA,4,-2,0,0
384,405,0,15,0,0,23,1,15,0,0,30,7,-1,10,5,0,-5,-15,5,0,-1,0,0,0,0,2,4,-4,0,-7
384,406,0,15,0,0,23,1,15,0,0,27,4,2,0,0,0,0,0,0,1,1,-3,-2,-2,-4,0,2,-5,NA,-4
384,407,0,15,1,1,23,1,15,1,1,24,1,0,10,-5,-5,-5,-5,10,0,-2,-3,-2,2,-3,-2,-3,-2,0,-1
384,408,0,15,0,0,23,1,15,0,0,24,1,1,0,-10,0,0,-10,20,1,3,5,5,5,5,4,6,6,0,-1
384,409,0,15,1,1,23,1,15,1,1,23,0,0,0,-5,0,0,-10,15,0,0,-1,-2,2,-1,-1,1,0,0,0
384,410,0,15,0,1,23,1,15,0,1,27,4,0,0,0,0,0,-10,10,-1,-5,-6,-6,-6,-5,0,-5,-4,0,-4
384,411,0,15,0,1,23,1,15,0,1,34,11,0,15,-5,-5,5,-10,0,-1,-2,-1,-3,0,-5,-2,1,-1,0,-11
384,412,0,15,1,1,23,1,15,1,1,27,4,0,55,-15,-15,-15,-15,5,0,0,-2,-2,-3,-2,1,1,0,0,-4
384,413,0,15,0,1,23,1,15,0,1,26,3,0,-10,-10,10,10,-15,15,0,1,-2,-3,0,-2,0,2,-1,0,-3
384,414,0,15,1,1,23,1,15,1,1,29,6,0,75,-19,-19,-19,-19,1,0,1,2,1,3,0,1,0,NA,0,-6
384,415,0,15,0,1,23,1,15,0,1,31,8,0,-10,0,20,-10,-10,10,1,5,5,5,5,5,5,5,5,0,-8
385,397,0,15,0,1,25,1,15,0,1,24,-1,0,-5,1,1,2,-4,5,1,3,1,0,2,2,NA,1,1,0,1
385,398,0,15,1,1,25,1,15,1,1,29,4,0,20,-10,-10,10,-10,0,0,-2,2,-1,-2,NA,NA,-2,-5,0,-4
385,399,0,15,0,1,25,1,15,0,1,29,4,0,0,-10,0,0,0,10,0,1,1,0,1,-1,2,2,3,0,-4
385,400,0,15,0,1,25,1,15,0,1,26,1,0,45,-15,0,-17,-9,-4,-1,-1,-1,-3,-4,-4,NA,-4,1,0,-1
385,401,0,15,0,1,25,1,15,0,1,31,6,0,10,-20,5,0,-10,15,0,-3,-3,-4,-2,-4,NA,-2,0,0,-6
385,402,0,15,0,0,25,1,15,0,0,29,4,2,0,0,-5,5,0,0,0,1,1,-4,-3,-3,-2,-3,0,0,-4
385,403,0,15,0,1,25,1,15,0,1,22,-3,0,-5,5,0,-5,-5,10,1,1,-4,-4,1,NA,NA,1,0,0,3
385,404,0,15,1,1,25,1,15,1,1,23,-2,0,0,-6,5,5,-7,3,0,-3,-3,-2,-1,NA,NA,2,1,0,2
385,405,0,15,0,0,25,1,15,0,0,30,5,-1,5,5,0,-5,-5,0,0,4,0,-1,1,1,NA,2,-1,0,-5
385,406,0,15,1,0,25,1,15,1,0,27,2,2,-5,0,0,0,10,-5,0,1,1,-2,-1,-2,2,0,-4,NA,-2
385,407,0,15,0,1,25,1,15,0,1,24,-1,0,5,-5,-5,-5,5,5,-1,1,-3,-1,1,0,-5,-2,1,0,1
385,408,0,15,1,0,25,1,15,1,0,24,-1,1,-5,-10,0,0,0,15,0,-3,-2,-1,-3,-4,NA,-1,-1,0,1
385,409,0,15,1,1,25,1,15,1,1,23,-2,0,-5,-5,0,0,0,10,0,-1,-1,-1,-2,-2,1,-1,-1,NA,2
385,410,0,15,1,1,25,1,15,1,1,27,2,0,-5,0,0,0,0,5,0,-1,0,-5,-3,-4,-2,-1,-2,0,-2
385,411,0,15,0,1,25,1,15,0,1,34,9,0,10,-5,-5,5,0,-5,-1,0,3,-1,-3,-4,-4,-1,1,0,-9
385,412,0,15,0,1,25,1,15,0,1,27,2,0,50,-15,-15,-15,-5,0,0,1,1,1,0,0,NA,-1,0,0,-2
385,413,0,15,0,1,25,1,15,0,1,26,1,0,-15,-10,10,10,-5,10,-1,1,0,-1,-1,-2,NA,1,1,0,-1
385,414,0,15,1,1,25,1,15,1,1,29,4,0,70,-19,-19,-19,-9,-4,0,3,1,1,3,1,NA,1,-1,0,-4
385,415,0,15,0,1,25,1,15,0,1,31,6,0,-15,0,20,-10,0,5,1,0,-4,-3,1,-4,4,3,NA,0,-6
386,397,0,15,1,1,26,1,15,1,1,24,-2,0,5,11,-9,12,-9,-10,0,-1,0,0,2,NA,NA,1,0,0,2
386,398,0,15,0,1,26,1,15,0,1,29,3,0,30,0,-20,20,-15,-15,-1,-3,2,0,-4,NA,NA,-4,-1,0,-3
386,399,0,15,0,1,26,1,15,0,1,29,3,0,10,0,-10,10,-5,-5,-1,-3,0,2,1,NA,NA,-1,2,0,-3
386,400,0,15,0,1,26,1,15,0,1,26,0,0,55,-5,-10,-7,-14,-19,-1,-4,0,1,-2,-3,NA,-2,2,0,0
386,401,0,15,0,1,26,1,15,0,1,31,5,0,20,-10,-5,10,-15,0,-1,-6,0,0,-2,-3,NA,-2,-1,0,-5
386,402,0,15,0,0,26,1,15,0,0,29,3,2,10,10,-15,15,-5,-15,0,-1,0,0,-3,NA,-2,-2,-2,0,-3
386,403,0,15,0,1,26,1,15,0,1,22,-4,0,5,15,-10,5,-10,-5,1,-1,-2,-1,0,NA,NA,0,1,0,4
386,404,0,15,0,1,26,1,15,0,1,23,-3,0,10,4,-5,15,-12,-12,0,-2,0,1,-2,-2,NA,1,0,0,3
386,405,0,15,0,0,26,1,15,0,0,30,4,-1,15,15,-10,5,-10,-15,0,-2,1,1,3,1,3,1,-4,0,-4
386,406,0,15,0,0,26,1,15,0,0,27,1,2,5,10,-10,10,5,-20,1,0,3,-1,2,-1,2,2,-2,NA,-1
386,407,0,15,0,1,26,1,15,0,1,24,-2,0,15,5,-15,5,0,-10,-1,-1,1,1,0,NA,NA,0,1,0,2
386,408,0,15,0,0,26,1,15,0,0,24,-2,1,5,0,-10,10,-5,0,-1,-2,2,3,1,1,NA,0,0,0,2
386,409,0,15,0,1,26,1,15,0,1,23,-3,0,5,5,-10,10,-5,-5,0,-2,-1,0,-1,NA,NA,0,-1,0,3
386,410,0,15,0,1,26,1,15,0,1,27,1,0,5,10,-10,10,-5,-10,-1,-3,2,-4,-4,NA,NA,-4,-1,0,-1
386,411,0,15,0,1,26,1,15,0,1,34,8,0,20,5,-15,15,-5,-20,-1,-3,2,0,-1,-2,NA,-1,0,0,-8
386,412,0,15,1,1,26,1,15,1,1,27,1,0,60,-5,-25,-5,-10,-15,0,-1,-1,-1,1,NA,NA,-1,1,0,-1
386,413,0,15,0,1,26,1,15,0,1,26,0,0,-5,0,0,20,-10,-5,-1,-2,0,0,0,NA,NA,0,1,0,0
386,414,0,15,0,1,26,1,15,0,1,29,3,0,80,-9,-29,-9,-14,-19,1,3,4,4,4,4,NA,3,0,0,-3
386,415,0,15,0,1,26,1,15,0,1,31,5,0,-5,10,10,0,-5,-10,1,-1,0,0,0,0,NA,2,4,0,-5
387,397,0,15,0,1,25,1,15,0,1,24,-1,0,0,6,-4,7,-9,0,1,3,1,1,2,0,1,2,1,0,1
387,398,0,15,1,1,25,1,15,1,1,29,4,0,25,-5,-15,15,-15,-5,0,2,-1,0,1,NA,NA,1,-2,0,-4
387,399,0,15,0,1,25,1,15,0,1,29,4,0,5,-5,-5,5,-5,5,-1,1,2,-1,0,2,NA,0,0,0,-4
387,400,0,15,1,1,25,1,15,1,1,26,1,0,50,-10,-5,-12,-14,-9,0,-0.5,-2,-2,-1.5,-3,-2,-1,0,0,-1
387,401,0,15,0,1,25,1,15,0,1,31,6,0,15,-15,0,5,-15,10,0,-2,-3,-1,0,0,NA,0,-1,0,-6
387,402,0,15,0,0,25,1,15,0,0,29,4,2,5,5,-10,10,-5,-5,1,3,-1,0,-1,-1,-2,2,-2,0,-4
387,403,0,15,0,1,25,1,15,0,1,22,-3,0,0,10,-5,0,-10,5,1,3,NA,-2,NA,NA,NA,1,-2,0,3
387,404,0,15,1,1,25,1,15,1,1,23,-2,0,5,-1,0,10,-12,-2,0,-1,0,0,0,0,NA,0,-1,0,2
387,405,0,15,0,0,25,1,15,0,0,30,5,-1,10,10,-5,0,-10,-5,1,3,1,1,2,1,-1,1,-1,0,-5
387,406,0,15,0,0,25,1,15,0,0,27,2,2,0,5,-5,5,5,-10,1,1,-1,0,0,0,1,2,-4,NA,-2
387,407,0,15,1,1,25,1,15,1,1,24,-1,0,10,0,-10,0,0,0,0,0,0,0,0,-1,-2,-1,-1,0,1
387,408,0,15,1,0,25,1,15,1,0,24,-1,1,0,-5,-5,5,-5,10,0,0,0,0,2,1,NA,0,0,0,1
387,409,0,15,0,1,25,1,15,0,1,23,-2,0,0,0,-5,5,-5,5,-1,-1,-2,-2,-2,-2,-2,-1,-2,NA,2
387,410,0,15,0,1,25,1,15,0,1,27,2,0,0,5,-5,5,-5,0,0,0,-2,-2,1,-6,-3,-2,-1,0,-2
387,411,0,15,1,1,25,1,15,1,1,34,9,0,15,0,-10,10,-5,-10,0,2,1,-1,2,-3,-3,-1,-1,0,-9
387,412,0,15,1,1,25,1,15,1,1,27,2,0,55,-10,-20,-10,-10,-5,0,2,1,-1,1,1,1,0,1,0,-2
387,413,0,15,0,1,25,1,15,0,1,26,1,0,-10,-5,5,15,-10,5,0,2,0,-1,-1,-1,0,1,0,0,-1
387,414,0,15,1,1,25,1,15,1,1,29,4,0,75,-14,-24,-14,-14,-9,0,3,2,1,-4,-1,-3,1,-2,0,-4
387,415,0,15,0,1,25,1,15,0,1,31,6,0,-10,5,15,-5,-5,0,1,-2,0,-3,-1,-1,0,0,-5,NA,-6
388,397,0,15,0,1,24,1,15,0,1,24,0,0,-2,4,6,7,-9,-6,1,5,1,1,2,1,1,4,3,0,0
388,398,0,15,0,1,24,1,15,0,1,29,5,0,23,-7,-5,15,-15,-11,0,1,1,1,1,NA,2,1,-1,0,-5
388,399,0,15,1,1,24,1,15,1,1,29,5,0,3,-7,5,5,-5,-1,0,1,3,1,2,-2,NA,3,-1,0,-5
388,400,0,15,0,1,24,1,15,0,1,26,2,0,48,-12,5,-12,-14,-15,1,1.5,NA,-1.5,NA,-2,NA,1.5,2.5,NA,-2
388,401,0,15,0,1,24,1,15,0,1,31,7,0,13,-17,10,5,-15,4,0,-1,-3,-2,0,-1,NA,1,0,0,-7
388,402,0,15,0,0,24,1,15,0,0,29,5,2,3,3,0,10,-5,-11,1,4,-1,-3,-1,-3,0,4,2,0,-5
388,403,0,15,0,1,24,1,15,0,1,22,-2,0,-2,8,5,0,-10,-1,0,2,-4,-3,NA,NA,NA,1,-3,NA,2
388,404,0,15,0,1,24,1,15,0,1,23,-1,0,3,-3,10,10,-12,-8,1,4,0,1,2,0,NA,5,2,0,1
388,405,0,15,0,0,24,1,15,0,0,30,6,-1,8,8,5,0,-10,-11,0,5,1,1,1,1,-5,0,1,0,-6
388,406,0,15,0,0,24,1,15,0,0,27,3,2,-2,3,5,5,5,-16,1,3,0,-1,1,-1,1,3,4,NA,-3
388,407,0,15,0,1,24,1,15,0,1,24,0,0,8,-2,0,0,0,-6,1,2,-1,-2,2,-1,1,2,3,0,0
388,408,0,15,0,0,24,1,15,0,0,24,0,1,-2,-7,5,5,-5,4,0,-1,-1,-1,-1,-2,NA,-1,3,0,0
388,409,0,15,0,1,24,1,15,0,1,23,-1,0,-2,-2,5,5,-5,-1,0,2,0,0,-1,-2,2,3,2,0,1
388,410,0,15,0,1,24,1,15,0,1,27,3,0,-2,3,5,5,-5,-6,0,-1,-6,-5,-3,-3,-5,-3,-2,0,-3
388,411,0,15,0,1,24,1,15,0,1,34,10,0,13,-2,0,10,-5,-16,0,2,-3,-2,-2,-1,-5,1,0,0,-10
388,412,0,15,0,1,24,1,15,0,1,27,3,0,53,-12,-10,-10,-10,-11,0,2,-1,-3,1,NA,3,2,4,0,-3
388,413,0,15,0,1,24,1,15,0,1,26,2,0,-12,-7,15,15,-10,-1,0,1,0,-2,0,0,1,2,2,0,-2
388,414,0,15,0,1,24,1,15,0,1,29,5,0,73,-16,-14,-14,-14,-15,1,4,2,3,4,3,2,4,1,0,-5
388,415,0,15,0,1,24,1,15,0,1,31,7,0,-12,3,25,-5,-5,-6,1,2,4,2,1,3,4,4,4,0,-7
389,397,0,15,0,1,21,1,15,0,1,24,3,0,0,-9,1,2,6,0,1,3,-3,-3,7,-3,NA,2,5,0,-3
389,398,0,15,1,1,21,1,15,1,1,29,8,0,25,-20,-10,10,0,-5,0,2,0,0,-1,NA,NA,0,-2,0,-8
389,399,0,15,0,1,21,1,15,0,1,29,8,0,5,-20,0,0,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8
389,400,0,15,1,1,21,1,15,1,1,26,5,0,50,-25,0,-17,1,-9,0,-1,-4,-2,0.5,NA,NA,0,1,0,-5
389,401,0,15,1,1,21,1,15,1,1,31,10,0,15,-30,5,0,0,10,0,0,-5,-3,5,-1,0,-1,0,0,-10
389,402,0,15,0,0,21,1,15,0,0,29,8,2,5,-10,-5,5,10,-5,1,4,-3,-2,3,-4,4,1,-1,0,-8
389,403,0,15,0,1,21,1,15,0,1,22,1,0,0,-5,0,-5,5,5,1,2,-3,-5,4,NA,0,2,-2,0,-1
389,404,0,15,1,1,21,1,15,1,1,23,2,0,5,-16,5,5,3,-2,0,0,-4,-2,0,NA,NA,0,-1,0,-2
389,405,0,15,0,0,21,1,15,0,0,30,9,-1,10,-5,0,-5,5,-5,1,0,-1,0,8,0,NA,2,NA,0,-9
389,406,0,15,0,0,21,1,15,0,0,27,6,2,0,-10,0,0,20,-10,1,2,-4,-3,-1,-3,-7,-1,-2,0,-6
389,407,0,15,0,1,21,1,15,0,1,24,3,0,10,-15,-5,-5,15,0,0,-3,-3,2,2,0,-2,-1,0,0,-3
389,408,0,15,1,0,21,1,15,1,0,24,3,1,0,-20,0,0,10,10,0,-2,-3,-2,-2,-3,-2,-2,-2,0,-3
389,409,0,15,1,1,21,1,15,1,1,23,2,0,0,-15,0,0,10,5,0,-1,-2,5,0,NA,-3,-2,-1,0,-2
389,410,0,15,1,1,21,1,15,1,1,27,6,0,0,-10,0,0,10,0,0,0,-5,-2,-6,NA,-4,0,1,0,-6
389,411,0,15,0,1,21,1,15,0,1,34,13,0,15,-15,-5,5,10,-10,1,4,2,0,0,-3,NA,4,0,0,-13
389,412,0,15,0,1,21,1,15,0,1,27,6,0,55,-25,-15,-15,5,-5,1,3,-2,0,4,-2,NA,0,-3,0,-6
389,413,0,15,1,1,21,1,15,1,1,26,5,0,-10,-20,10,10,5,5,0,2,-2,-2,1,NA,NA,2,1,0,-5
389,414,0,15,0,1,21,1,15,0,1,29,8,0,75,-29,-19,-19,1,-9,1,2,0,0,4,0,3,3,-2,0,-8
389,415,0,15,0,1,21,1,15,0,1,31,10,0,-10,-10,20,-10,10,0,1,0,2,-4,3,-5,NA,1,1,0,-10
390,397,0,15,0,0,30,1,15,0,0,24,-6,-2,10,1,1,12,-4,-20,-1,-3,-1,4,-3,2,NA,-3,-6,0,6
390,398,0,15,0,0,30,1,15,0,0,29,-1,-2,35,-10,-10,20,-10,-25,-1,-5,-1,-3,-7,NA,NA,-3,-5,0,1
390,399,0,15,0,0,30,1,15,0,0,29,-1,-2,15,-10,0,10,0,-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
390,400,0,15,0,0,30,1,15,0,0,26,-4,-2,60,-15,0,-7,-9,-29,-1,-7,1,1,-5,-1,NA,-1,5,0,4
390,401,0,15,0,0,30,1,15,0,0,31,1,-2,25,-20,5,10,-10,-10,-1,-5,-4,-4,-3,NA,NA,-3,0,0,-1
390,402,0,15,0,1,30,1,15,0,1,29,-1,0,15,0,-5,15,0,-25,-1,-1,-4,-3,-4,NA,NA,-4,2,0,1
390,403,0,15,0,0,30,1,15,0,0,22,-8,-2,10,5,0,5,-5,-15,-1,-3,-7,-6,-4,NA,NA,-3,-6,0,8
390,404,0,15,1,0,30,1,15,1,0,23,-7,-2,15,-6,5,15,-7,-22,0,-6,-1,-3,0,NA,NA,0,NA,0,7
390,405,0,15,0,0,30,1,15,0,0,30,0,-3,20,5,0,5,-5,-25,-1,-1,0,4,-1,3,NA,1,-1,0,0
390,406,0,15,0,1,30,1,15,0,1,27,-3,0,10,0,0,10,10,-30,-1,-6,-6,-6,-3,-4,NA,-6,-2,0,3
390,407,0,15,0,0,30,1,15,0,0,24,-6,-2,20,-5,-5,5,5,-20,-1,-2,-2,0,1,1,NA,-2,-3,0,6
390,408,0,15,0,0,30,1,15,0,0,24,-6,-1,10,-10,0,10,0,-10,-1,-3,-6,-5.5,-3,-5,NA,3,-3,0,6
390,409,0,15,0,0,30,1,15,0,0,23,-7,-2,10,-5,0,10,0,-15,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
390,410,0,15,0,0,30,1,15,0,0,27,-3,-2,10,0,0,10,0,-20,-1,-6,-5,-5,-1,4,NA,-5,4,0,3
390,411,0,15,0,0,30,1,15,0,0,34,4,-2,25,-5,-5,15,0,-30,-1,-4,-1,-1,1,-4,NA,-4,0,0,-4
390,412,0,15,0,0,30,1,15,0,0,27,-3,-2,65,-15,-15,-5,-5,-25,-1,1,-2,-1,1,0,NA,2,-1,0,3
390,413,0,15,0,0,30,1,15,0,0,26,-4,-2,0,-10,10,20,-5,-15,-1,-1,-2,-1,-3,-2,NA,-3,-2,0,4
390,414,0,15,1,0,30,1,15,1,0,29,-1,-2,85,-19,-19,-9,-9,-29,0,0,-2,-3,-2,-5,NA,-1,-6,0,1
390,415,0,15,1,0,30,1,15,1,0,31,1,-2,0,0,20,0,0,-20,0,1,-1,-1,-1,-1,NA,1,-3,0,-1
391,397,0,15,0,1,28,1,15,0,1,24,-4,0,-15,21,-14,12,-4,0,1,4,0,3,6,2,5,6,2,0,4
391,398,0,15,0,1,28,1,15,0,1,29,1,0,10,10,-25,20,-10,-5,0,-1,0,NA,-2,NA,NA,-2,NA,0,-1
391,399,0,15,0,1,28,1,15,0,1,29,1,0,-10,10,-15,10,0,5,0,-3,-1,3,4,NA,2,1,3,0,-1
391,400,0,15,0,1,28,1,15,0,1,26,-2,0,35,5,-15,-7,-9,-9,1,0,2,4,NA,NA,NA,1.5,2.5,NA,2
391,401,0,15,0,1,28,1,15,0,1,31,3,0,0,0,-10,10,-10,10,-1,-5,-2,-2,-2,-4,NA,-3,2,0,-3
391,402,0,15,0,0,28,1,15,0,0,29,1,2,-10,20,-20,15,0,-5,1,3,-1,-1,1,-5,5,2,-3,0,-1
391,403,0,15,0,1,28,1,15,0,1,22,-6,0,-15,25,-15,5,-5,5,0,0,1,1,NA,NA,NA,1,-4,0,6
391,404,0,15,0,1,28,1,15,0,1,23,-5,0,-10,14,-10,15,-7,-2,1,-1,-1,1,1,1,NA,1,1,0,5
391,405,0,15,0,0,28,1,15,0,0,30,2,-1,-5,25,-15,5,-5,-5,1,2,-1,3,5,-1,0,3,-1,0,-2
391,406,0,15,0,0,28,1,15,0,0,27,-1,2,-15,20,-15,10,10,-10,1,3,1,2,0,3,5,3,-4,NA,1
391,407,0,15,0,1,28,1,15,0,1,24,-4,0,-5,15,-20,5,5,0,0,0,-3,-3,-1,-1,3,0,-1,0,4
391,408,0,15,0,0,28,1,15,0,0,24,-4,1,-15,10,-15,10,0,10,0,1,2,2,2,-2,2,2,0,0,4
391,409,0,15,0,1,28,1,15,0,1,23,-5,0,-15,15,-15,10,0,5,0,-1,2,2,0,0,2,1,0,0,5
391,410,0,15,1,1,28,1,15,1,1,27,-1,0,-15,20,-15,10,0,0,0,0,-1,0,-4,-1,2,0,-5,0,1
391,411,0,15,0,1,28,1,15,0,1,34,6,0,0,15,-20,15,0,-10,0,-1,-1,1,0,-1,-1,-1,-1,0,-6
391,412,0,15,0,1,28,1,15,0,1,27,-1,0,40,5,-30,-5,-5,-5,1,3,3,3,4,5,5,1,3,0,1
391,413,0,15,0,1,28,1,15,0,1,26,-2,0,-25,10,-5,20,-5,5,0,2,0,2,2,0,1,0,-1,0,2
391,414,0,15,0,1,28,1,15,0,1,29,1,0,60,1,-34,-9,-9,-9,1,2,0,1,0,1,1,1,-3,0,-1
391,415,0,15,0,1,28,1,15,0,1,31,3,0,-25,20,5,0,0,0,1,-1,-3,-1,-1,-1,0,0,-5,0,-3
392,397,0,15,0,1,26,1,15,0,1,24,-2,0,5,1,6,-8,-4,0,1,5,6,6,6,2,5,5,5,0,2
392,398,0,15,1,1,26,1,15,1,1,29,3,0,30,-10,-5,0,-10,-5,0,-2,1,0,0,-1,NA,-2,2,0,-3
392,399,0,15,0,1,26,1,15,0,1,29,3,0,10,-10,5,-10,0,5,0,0,1,NA,4,-3,NA,2,7,0,-3
392,400,0,15,0,1,26,1,15,0,1,26,0,0,55,-15,5,-27,-9,-9,-1,-3,0,-1,-1,-4,2,-1,4,0,0
392,401,0,15,0,1,26,1,15,0,1,31,5,0,20,-20,10,-10,-10,10,0,-2,-2,-4,3,-4,NA,1,1,0,-5
392,402,0,15,0,0,26,1,15,0,0,29,3,2,10,0,0,-5,0,-5,0,4,0,-3,1,-4,2,1,3,0,-3
392,403,0,15,0,1,26,1,15,0,1,22,-4,0,5,5,5,-15,-5,5,0,3,-3,-1,-3,-5,0,0,-4,0,4
392,404,0,15,1,1,26,1,15,1,1,23,-3,0,10,-6,10,-5,-7,-2,0,-2,-1,-1,0,NA,NA,0,-1,0,3
392,405,0,15,0,0,26,1,15,0,0,30,4,-1,15,5,5,-15,-5,-5,1,2,0,0,3,0,5,2,3,0,-4
392,406,0,15,0,0,26,1,15,0,0,27,1,2,5,0,5,-10,10,-10,1,4,6,-3,-2,-3,5,3,3,NA,-1
392,407,0,15,0,1,26,1,15,0,1,24,-2,0,15,-5,0,-15,5,0,1,2,-2,0,0,2,4,1,4,0,2
392,408,0,15,0,0,26,1,15,0,0,24,-2,1,5,-10,5,-10,0,10,0,1,3,2,4,-1,5,4,8,0,2
392,409,0,15,0,1,26,1,15,0,1,23,-3,0,5,-5,5,-10,0,5,-1,-2,-2,-2,-2,0,-1,-2,-2,0,3
392,410,0,15,0,1,26,1,15,0,1,27,1,0,5,0,5,-10,0,0,-1,-4,1,-5,-2,-3,-2,-3,-1,0,-1
392,411,0,15,0,1,26,1,15,0,1,34,8,0,20,-5,0,-5,0,-10,0,-1,2,-1,2,-1,-1,-1,5,0,-8
392,412,0,15,0,1,26,1,15,0,1,27,1,0,60,-15,-10,-25,-5,-5,1,7,5,5,7,0,7,7,7,0,-1
392,413,0,15,0,1,26,1,15,0,1,26,0,0,-5,-10,15,0,-5,5,-1,1,-1,-3,-2,-1,-2,0,4,0,0
392,414,0,15,0,1,26,1,15,0,1,29,3,0,80,-19,-14,-29,-9,-9,1,4,4,3,6,3,4,5,3,0,-3
392,415,0,15,0,1,26,1,15,0,1,31,5,0,-5,0,25,-20,0,0,1,4,4,4,4,4,4,4,-5,0,-5
393,397,0,15,1,1,22,1,15,1,1,24,2,0,12,1,-4,-3,-6,0,0,-2,1,0,0,1,0,-1,-1,0,-2
393,398,0,15,1,1,22,1,15,1,1,29,7,0,37,-10,-15,5,-12,-5,0,-1,1,0,3,NA,2,-2,-1,0,-7
393,399,0,15,0,1,22,1,15,0,1,29,7,0,17,-10,-5,-5,-2,5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7
393,400,0,15,0,1,22,1,15,0,1,26,4,0,62,-15,-5,-22,-11,-9,0,-3,2,0,0,-3,NA,0,3,0,-4
