"iid","gender","wave","pid","match","samerace","age_part","race_part","pref_part_att","pref_part_sin","pre_part_int","pre_part_fun","pre_part_amb","pre_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self"
95,1,4,87,0,1,23,2,15,15,20,15,15,20,0,2,2,2,2,2,1,1,5,2,26
95,1,4,88,0,1,23,2,15,15,20,15,20,15,0,2,10,10,2,10,5,4,8,2,26
95,1,4,89,0,1,27,2,25,15,20,20,20,0,0,6,9,8,7,7,6,6,5,2,26
95,1,4,90,0,0,23,4,15,21,18,18,10,18,1,8,8,7,8,6,4,8,3,2,26
95,1,4,91,0,0,25,6,15,3,50,20,2,10,0,5,6,6,6,7,NA,4,5,2,26
95,1,4,92,0,1,29,2,10,20,20,20,20,10,0,4,8,9,4,8,3,4,5,2,26
95,1,4,93,1,1,29,2,14,20,18,24,18,6,1,7,8,7,7,7,7,8,6,2,26
96,1,4,76,0,0,34,2,10,10,30,20,10,20,0,2,10,4,4,4,NA,2,2,2,26
96,1,4,77,0,0,22,2,15,20,20,20,15,10,0,4,6,7,4,6,2,4,1,2,26
96,1,4,78,0,1,23,3,10,25,20,10,20,15,0,2,5,9,2,9,2,7,2,2,26
96,1,4,79,0,0,26,4,10,20,15,20,20,15,0,7,7,7,5,5,5,7,5,1,26
96,1,4,80,0,0,27,4,10,20,20,10,20,20,0,6,7,8,7,8,7,7,8,2,26
96,1,4,81,0,0,28,2,10,10,20,20,20,20,0,2,6,8,4,7,4,5,6,2,26
96,1,4,82,0,0,25,6,20,20,20,20,10,10,0,5,10,8,8,9,7,8,8,2,26
96,1,4,83,0,1,35,3,10,32,20,12,11,15,0,4,8,8,5,7,6,5,2,2,26
96,1,4,84,0,1,32,3,30,30,30,5,0,5,0,5,8,8,6,6,5,6,4,2,26
96,1,4,85,0,0,30,2,20,25,15,15,15,10,0,5,5,6,6,6,2,3,3,2,26
96,1,4,86,0,0,22,2,15,20,20,20,5,20,0,6,7,7,4,NA,NA,5,5,2,26
96,1,4,87,0,0,23,2,15,15,20,15,15,20,0,3,6,6,5,7,4,1,7,2,26
96,1,4,88,0,0,23,2,15,15,20,15,20,15,0,3,7,9,2,10,3,3,5,2,26
96,1,4,89,0,0,27,2,25,15,20,20,20,0,0,6,10,9,7,8,6,8,5,2,26
96,1,4,90,0,0,23,4,15,21,18,18,10,18,0,5,5,6,5,6,7,6,0,2,26
96,1,4,91,0,0,25,6,15,3,50,20,2,10,0,4,6,6,6,6,5,5,2,2,26
96,1,4,92,0,0,29,2,10,20,20,20,20,10,0,3,9,10,6,9,5,6,7,2,26
96,1,4,93,0,0,29,2,14,20,18,24,18,6,0,7,7,7,6,6,6,6,4,2,26
97,1,4,76,0,1,34,2,10,10,30,20,10,20,1,10,8,10,8,NA,NA,10,7,2,29
97,1,4,77,1,1,22,2,15,20,20,20,15,10,1,6,5,6,7,6,7,6,4,2,29
97,1,4,78,0,0,23,3,10,25,20,10,20,15,0,9,5,9,NA,NA,2,4,1,2,29
97,1,4,79,0,0,26,4,10,20,15,20,20,15,1,7,7,7,7,7,7,7,5,2,29
97,1,4,80,0,0,27,4,10,20,20,10,20,20,1,8,8,8,8,NA,8,8,7,2,29
97,1,4,81,0,1,28,2,10,10,20,20,20,20,0,8,8,9,8,7,6,6,5,2,29
97,1,4,82,0,0,25,6,20,20,20,20,10,10,0,8,9,10,7,8,8,7,7,2,29
97,1,4,83,0,0,35,3,10,32,20,12,11,15,0,8,6,7,7,7,6,5,4,2,29
97,1,4,84,0,0,32,3,30,30,30,5,0,5,0,4,6,7,4,7,3,4,3,2,29
97,1,4,85,0,1,30,2,20,25,15,15,15,10,1,7,8,7,7,5,4,7,7,2,29
97,1,4,86,1,1,22,2,15,20,20,20,5,20,1,7,7,7,7,7,6,7,5,2,29
97,1,4,87,0,1,23,2,15,15,20,15,15,20,0,3,4,6,6,7,3,3,6,2,29
97,1,4,88,0,1,23,2,15,15,20,15,20,15,0,6,7,10,7,10,7,6,5,2,29
97,1,4,89,0,1,27,2,25,15,20,20,20,0,0,7,9,9,8,9,5,2,5,2,29
97,1,4,90,0,0,23,4,15,21,18,18,10,18,1,7,6,8,7,7,5,7,3,2,29
97,1,4,91,1,0,25,6,15,3,50,20,2,10,1,6,7,8,6,7,NA,6,2,2,29
97,1,4,92,1,1,29,2,10,20,20,20,20,10,1,10,10,10,8,9,10,9,8,2,29
97,1,4,93,1,1,29,2,14,20,18,24,18,6,1,8,7,8,8,NA,NA,8,6,2,29
98,1,4,76,0,1,34,2,10,10,30,20,10,20,0,2,10,5,2,NA,NA,2,2,2,39
98,1,4,77,1,1,22,2,15,20,20,20,15,10,1,8,9,9,6,7,5,8,5,2,39
98,1,4,78,0,0,23,3,10,25,20,10,20,15,0,7,9,9,2,9,2,7,2,2,39
98,1,4,79,0,0,26,4,10,20,15,20,20,15,0,2,2,2,2,2,2,2,2,2,39
98,1,4,80,0,0,27,4,10,20,20,10,20,20,0,6,7,7,6,6,5,6,6,NA,39
98,1,4,81,0,1,28,2,10,10,20,20,20,20,0,7,6,6,4,6,3,5,2,2,39
98,1,4,82,0,0,25,6,20,20,20,20,10,10,0,7,10,7,7,8,6,9,7,2,39
98,1,4,83,0,0,35,3,10,32,20,12,11,15,0,5,6,7,4,5,4,5,2,2,39
98,1,4,84,0,0,32,3,30,30,30,5,0,5,0,5,8,5,2,2,2,4,6,2,39
98,1,4,85,0,1,30,2,20,25,15,15,15,10,0,8,8,8,1,1,1,3,4,2,39
98,1,4,86,0,1,22,2,15,20,20,20,5,20,0,7,8,7,5,5,5,6,5,2,39
98,1,4,87,0,1,23,2,15,15,20,15,15,20,0,2,8,8,5,9,7,7,4,2,39
98,1,4,88,0,1,23,2,15,15,20,15,20,15,0,3,10,10,3,10,10,6,8,2,39
98,1,4,89,0,1,27,2,25,15,20,20,20,0,0,6,9,7,6,7,5,5,5,2,39
98,1,4,90,0,0,23,4,15,21,18,18,10,18,0,6,6,6,5,4,3,5,0,2,39
98,1,4,91,0,0,25,6,15,3,50,20,2,10,0,6,9,8,5,8,3,6,2,2,39
98,1,4,92,1,1,29,2,10,20,20,20,20,10,1,8,7,8,3,8,6,7,7,2,39
98,1,4,93,0,1,29,2,14,20,18,24,18,6,0,6,6,6,6,6,5,6,4,2,39
99,1,4,76,0,1,34,2,10,10,30,20,10,20,1,6,8,8,6,8,NA,2,2,2,28
99,1,4,77,1,1,22,2,15,20,20,20,15,10,1,10,7,8,7,9,9,10,5,2,28
99,1,4,78,0,0,23,3,10,25,20,10,20,15,1,7,9,9,9,NA,9,8,2,2,28
99,1,4,79,0,0,26,4,10,20,15,20,20,15,0,7,7,7,7,7,7,7,5,2,28
99,1,4,80,0,0,27,4,10,20,20,10,20,20,1,8,8,8,8,7,7,7,2,2,28
99,1,4,81,1,1,28,2,10,10,20,20,20,20,1,8,8,8,7,9,8,9,7,2,28
99,1,4,82,1,0,25,6,20,20,20,20,10,10,1,8,8,10,10,10,10,9,8,2,28
99,1,4,83,1,0,35,3,10,32,20,12,11,15,1,8,7,8,8,8,7,7,4,2,28
99,1,4,84,0,0,32,3,30,30,30,5,0,5,1,7,5,6,7,5,7,7,5,2,28
99,1,4,85,0,1,30,2,20,25,15,15,15,10,1,8,7,7,6,6,5,7,6,2,28
99,1,4,86,0,1,22,2,15,20,20,20,5,20,1,7,6,6,5,5,5,6,5,2,28
99,1,4,87,1,1,23,2,15,15,20,15,15,20,1,8,8,7,7,8,7,6,8,2,28
99,1,4,88,0,1,23,2,15,15,20,15,20,15,1,8,10,10,8,10,8,10,8,2,28
99,1,4,89,1,1,27,2,25,15,20,20,20,0,1,9,9,9,9,9,9,9,10,2,28
99,1,4,90,0,0,23,4,15,21,18,18,10,18,1,7,8,7,6,5,4,7,4,2,28
99,1,4,91,1,0,25,6,15,3,50,20,2,10,1,8,7,8,8,8,NA,8,6,1,28
99,1,4,92,1,1,29,2,10,20,20,20,20,10,1,10,10,9,10,9,9,9,9,2,28
99,1,4,93,0,1,29,2,14,20,18,24,18,6,1,7,6,7,7,7,6,7,NA,2,28
100,1,4,76,0,0,34,2,10,10,30,20,10,20,0,1,10,NA,NA,NA,NA,1,1,2,30
100,1,4,77,0,0,22,2,15,20,20,20,15,10,0,4,6,6,4,NA,NA,4,7,2,30
100,1,4,78,0,0,23,3,10,25,20,10,20,15,0,2,9,9,4,NA,NA,5,1,2,30
100,1,4,79,0,0,26,4,10,20,15,20,20,15,0,4,6,6,6,6,4,5,5,2,30
100,1,4,80,0,0,27,4,10,20,20,10,20,20,0,6,8,8,7,8,7,7,7,2,30
100,1,4,81,0,0,28,2,10,10,20,20,20,20,0,3,8,8,6,7,5,7,8,2,30
100,1,4,82,0,1,25,6,20,20,20,20,10,10,1,5,10,10,9,10,8,9,8,2,30
100,1,4,83,0,0,35,3,10,32,20,12,11,15,0,4,8,7,4,5,3,4,2,2,30
100,1,4,84,0,0,32,3,30,30,30,5,0,5,0,2,5,7,4,7,5,3,4,2,30
100,1,4,85,0,0,30,2,20,25,15,15,15,10,0,5,8,8,5,8,3,7,6,2,30
100,1,4,86,1,0,22,2,15,20,20,20,5,20,1,7,6,6,5,5,5,6,5,2,30
100,1,4,87,0,0,23,2,15,15,20,15,15,20,0,3,10,9,5,9,5,4,9,2,30
100,1,4,88,0,0,23,2,15,15,20,15,20,15,0,4,10,10,6,10,9,7,8,2,30
100,1,4,89,0,0,27,2,25,15,20,20,20,0,1,8,9,10,10,9,9,10,10,2,30
100,1,4,90,0,0,23,4,15,21,18,18,10,18,1,5,8,8,6,7,4,6,1,2,30
100,1,4,91,0,1,25,6,15,3,50,20,2,10,0,6,7,8,7,7,NA,6,2,2,30
100,1,4,92,0,0,29,2,10,20,20,20,20,10,0,6,8,9,4,9,5,6,6,2,30
100,1,4,93,1,0,29,2,14,20,18,24,18,6,1,7,7,7,7,7,7,7.5,6,2,30
101,1,4,76,0,0,34,2,10,10,30,20,10,20,0,1,10,5,NA,NA,NA,2,2,NA,22
101,1,4,77,0,0,22,2,15,20,20,20,15,10,0,3,5,6,3,NA,2,3,6,2,22
101,1,4,78,0,0,23,3,10,25,20,10,20,15,0,2,9,9,2,9,2,5,2,2,22
101,1,4,79,0,1,26,4,10,20,15,20,20,15,0,4,6,6,5,5,5,5,5,2,22
101,1,4,80,0,1,27,4,10,20,20,10,20,20,0,6,8,7,6,8,6,7,8,2,22
101,1,4,81,0,0,28,2,10,10,20,20,20,20,0,3,8,9,2,9,2,4,3,2,22
101,1,4,82,0,0,25,6,20,20,20,20,10,10,0,5,10,10,8,8,7,9,8,2,22
101,1,4,83,0,0,35,3,10,32,20,12,11,15,0,5,8,8,7,8,6,7,3,2,22
101,1,4,84,0,0,32,3,30,30,30,5,0,5,0,3,7,7,2,2,5,4,5,2,22
101,1,4,85,0,0,30,2,20,25,15,15,15,10,0,4,7,9,4,8,3,3,4,2,22
101,1,4,86,0,0,22,2,15,20,20,20,5,20,0,6,7,7,5,7,4,6,6,2,22
101,1,4,87,0,0,23,2,15,15,20,15,15,20,0,1,3,4,2,4,1,1,7,2,22
101,1,4,88,0,0,23,2,15,15,20,15,20,15,0,3,10,10,3,10,2,3,4,2,22
101,1,4,89,0,0,27,2,25,15,20,20,20,0,0,5,9,8,6,6,6,5,5,2,22
101,1,4,90,0,1,23,4,15,21,18,18,10,18,0,4,8,8,4,5,4,4,1,2,22
101,1,4,91,0,0,25,6,15,3,50,20,2,10,0,4,7,8,5,7,4,4,2,2,22
101,1,4,92,0,0,29,2,10,20,20,20,20,10,0,6,9,10,8,9,8,7,9,2,22
101,1,4,93,0,0,29,2,14,20,18,24,18,6,0,7,6,7,6,7,6,6.5,6,2,22
102,1,4,76,0,1,34,2,10,10,30,20,10,20,0,1,NA,8,1,NA,3,2,2,2,32
102,1,4,77,0,1,22,2,15,20,20,20,15,10,1,6,7,6,7,4,6,7,6,2,32
102,1,4,78,0,0,23,3,10,25,20,10,20,15,0,3,8,8,NA,NA,8,8,2,2,32
102,1,4,79,0,0,26,4,10,20,15,20,20,15,0,2,2,2,2,2,2,2,2,2,32
102,1,4,80,1,0,27,4,10,20,20,10,20,20,1,8,8,8,8,8,9,9,8,1,32
102,1,4,81,0,1,28,2,10,10,20,20,20,20,0,2,8,10,1,7,1,2,5,2,32
102,1,4,82,0,0,25,6,20,20,20,20,10,10,0,4,10,9,6,8,6,7,8,2,32
102,1,4,83,0,0,35,3,10,32,20,12,11,15,0,5,7,8,6,7,4,6,3,2,32
102,1,4,84,0,0,32,3,30,30,30,5,0,5,0,4,5,6,3,7,3,4,3,2,32
102,1,4,85,0,1,30,2,20,25,15,15,15,10,0,5,8,8,6,5,3,5,5,2,32
102,1,4,86,0,1,22,2,15,20,20,20,5,20,0,5,8,6,5,5,4,6,4,2,32
102,1,4,87,0,1,23,2,15,15,20,15,15,20,0,2,3,4,5,4,2,1,7,2,32
102,1,4,88,0,1,23,2,15,15,20,15,20,15,0,2,10,10,1,10,1,2,4,2,32
102,1,4,89,0,1,27,2,25,15,20,20,20,0,0,6,10,9,6,7,5,5,5,2,32
102,1,4,90,0,0,23,4,15,21,18,18,10,18,0,5,7,6,5,6,5,5,4,2,32
102,1,4,91,0,0,25,6,15,3,50,20,2,10,0,4,6,7,6,5,3,5,2,2,32
102,1,4,92,0,1,29,2,10,20,20,20,20,10,0,4,8,9,7,8,6,7,5,2,32
102,1,4,93,0,1,29,2,14,20,18,24,18,6,0,6,7,7,6,7,6,6.5,6,2,32
103,1,4,76,0,1,34,2,10,10,30,20,10,20,0,6,NA,5,NA,10,NA,2,2,2,26
103,1,4,77,0,1,22,2,15,20,20,20,15,10,1,9,7,7,10,8,7,8,5,2,26
103,1,4,78,0,0,23,3,10,25,20,10,20,15,1,5,9,9,NA,NA,NA,7,2,2,26
103,1,4,79,0,0,26,4,10,20,15,20,20,15,0,5,5,5,5,5,5,5,5,2,26
103,1,4,80,0,0,27,4,10,20,20,10,20,20,1,7,8,8,8,8,8,7,7,2,26
103,1,4,81,0,1,28,2,10,10,20,20,20,20,0,4,9,8,6,7,6,7,8,2,26
103,1,4,82,0,0,25,6,20,20,20,20,10,10,0,6,8,8,8,9,7,7,7,2,26
103,1,4,83,0,0,35,3,10,32,20,12,11,15,0,7,8,8,8,8,8,7,4,2,26
103,1,4,84,0,0,32,3,30,30,30,5,0,5,0,5,5,5,5,5,5,4,6,2,26
103,1,4,85,0,1,30,2,20,25,15,15,15,10,0,8,7,7,6,6,3,6,6,2,26
103,1,4,86,0,1,22,2,15,20,20,20,5,20,0,7,6,6,5,5,3,5,4,2,26
103,1,4,87,0,1,23,2,15,15,20,15,15,20,0,3,5,6,4,7,1,2,6,2,26
103,1,4,88,0,1,23,2,15,15,20,15,20,15,0,6,7,7,6,10,3,4,7,2,26
103,1,4,89,0,1,27,2,25,15,20,20,20,0,0,8,9,8,7,8,5,8,5,2,26
103,1,4,90,0,0,23,4,15,21,18,18,10,18,0,4,8,5,6,4,4,4,0,2,26
103,1,4,91,1,0,25,6,15,3,50,20,2,10,1,7,7,8,7,7,NA,7,3,2,26
103,1,4,92,0,1,29,2,10,20,20,20,20,10,0,8,7,8,5,8,5,5,3,2,26
103,1,4,93,0,1,29,2,14,20,18,24,18,6,1,7,7,7,7,7,7,7,6,2,26
104,1,4,76,0,1,34,2,10,10,30,20,10,20,0,2,3,5,5,NA,NA,2,2,2,27
104,1,4,77,0,1,22,2,15,20,20,20,15,10,0,6,6,5,5,5,6,4,3,2,27
104,1,4,78,0,0,23,3,10,25,20,10,20,15,0,9,5,9,9,9,5,7,1,2,27
104,1,4,79,1,0,26,4,10,20,15,20,20,15,1,NA,6,7,8,6,7,7,6,5,27
104,1,4,80,0,0,27,4,10,20,20,10,20,20,1,8,8,8,6,8,7,7,7,1,27
104,1,4,81,1,1,28,2,10,10,20,20,20,20,1,6,8,8,8,4,7,8,8,2,27
104,1,4,82,0,0,25,6,20,20,20,20,10,10,0,8,9,9,7,8,7,8,7,2,27
104,1,4,83,0,0,35,3,10,32,20,12,11,15,0,7,8,8,6,6,6,3,3,2,27
104,1,4,84,0,0,32,3,30,30,30,5,0,5,0,6,2,5,5,5,2,4,0,2,27
104,1,4,85,0,1,30,2,20,25,15,15,15,10,1,7,7,8,7,9,5,7,5,2,27
104,1,4,86,1,1,22,2,15,20,20,20,5,20,1,9,8,7,8,5,7,8,5,2,27
104,1,4,87,0,1,23,2,15,15,20,15,15,20,0,2,3,4,5,5,2,2,5,2,27
104,1,4,88,0,1,23,2,15,15,20,15,20,15,0,6,9,10,5,8,3,6,7,2,27
104,1,4,89,1,1,27,2,25,15,20,20,20,0,1,9,9,9,8,8,7,9,5,2,27
104,1,4,90,0,0,23,4,15,21,18,18,10,18,1,10,10,10,10,10,7,8,0,1,27
104,1,4,91,0,0,25,6,15,3,50,20,2,10,1,7,7,7,7,7,NA,7,2,2,27
104,1,4,92,0,1,29,2,10,20,20,20,20,10,0,8,8,8,7,8,7,6,5,2,27
104,1,4,93,1,1,29,2,14,20,18,24,18,6,1,8,8,7,8,8,8,8,6,2,27
105,1,4,76,1,0,34,2,10,10,30,20,10,20,1,5,7,8,8,NA,NA,5,5,2,25
105,1,4,77,1,0,22,2,15,20,20,20,15,10,1,7,7,8,10,9,8,9,5,2,25
105,1,4,78,0,0,23,3,10,25,20,10,20,15,1,7,9,9,7,9,7,7,1,2,25
105,1,4,79,0,0,26,4,10,20,15,20,20,15,1,6,6,6,6,6,6,6,5,2,25
105,1,4,80,1,0,27,4,10,20,20,10,20,20,1,8,8,9,9,8,8,9,8,2,25
105,1,4,81,0,0,28,2,10,10,20,20,20,20,0,9,9,9,8,2,7,7,7,2,25
105,1,4,82,1,0,25,6,20,20,20,20,10,10,1,7,9,9,10,9,8,9,8,2,25
105,1,4,83,0,0,35,3,10,32,20,12,11,15,0,5,10,8,8,8,8,4,3,2,25
105,1,4,84,1,0,32,3,30,30,30,5,0,5,1,5,5,7,8,7,5,7,5,2,25
105,1,4,85,0,0,30,2,20,25,15,15,15,10,0,8,8,8,6,6,2,6,4,2,25
105,1,4,86,1,0,22,2,15,20,20,20,5,20,1,7,8,8,8,8,6,7,6,2,25
105,1,4,87,0,0,23,2,15,15,20,15,15,20,0,1,6,7,7,9,4,2,5,2,25
105,1,4,88,0,0,23,2,15,15,20,15,20,15,0,6,9,10,10,10,8,8,6,2,25
105,1,4,89,0,0,27,2,25,15,20,20,20,0,0,6,9,9,7,7,5,5,5,2,25
105,1,4,90,0,0,23,4,15,21,18,18,10,18,0,5,7,6,7,7,6,5,4,2,25
105,1,4,91,1,0,25,6,15,3,50,20,2,10,1,7,10,10,10,10,10,NA,8,2,25
105,1,4,92,1,0,29,2,10,20,20,20,20,10,1,7,8,9,9,8,8,7,6,2,25
105,1,4,93,0,0,29,2,14,20,18,24,18,6,0,7,7,7,7,7,6,7,6,2,25
106,1,4,76,0,0,34,2,10,10,30,20,10,20,1,4,8,8,6,6,NA,5,5,2,22
106,1,4,77,0,0,22,2,15,20,20,20,15,10,0,5,6,7,5,6,4,4,5,2,22
106,1,4,78,1,1,23,3,10,25,20,10,20,15,1,5,9,9,NA,NA,NA,9,1,2,22
106,1,4,79,0,0,26,4,10,20,15,20,20,15,0,5,5,5,5,5,5,5,5,2,22
106,1,4,80,0,0,27,4,10,20,20,10,20,20,0,7,9,8,8,8,NA,7,6,2,22
106,1,4,81,0,0,28,2,10,10,20,20,20,20,0,4,9,8,9,8,3,7,2,2,22
106,1,4,82,0,0,25,6,20,20,20,20,10,10,0,5,10,9,8,9,7,8,8,2,22
106,1,4,83,0,1,35,3,10,32,20,12,11,15,0,5,8,8,8,8,8,4,3,2,22
106,1,4,84,0,1,32,3,30,30,30,5,0,5,0,4,6,8,6,5,5,5,4,2,22
106,1,4,85,0,0,30,2,20,25,15,15,15,10,0,6,8,7,6,8,2,6,5,2,22
106,1,4,86,0,0,22,2,15,20,20,20,5,20,1,5,7,7,7,7,6,7,7,2,22
106,1,4,87,0,0,23,2,15,15,20,15,15,20,0,2,4,5,4,7,3,1,6,2,22
106,1,4,88,0,0,23,2,15,15,20,15,20,15,0,2,10,10,2,2,3,7,2,2,22
106,1,4,89,0,0,27,2,25,15,20,20,20,0,0,8,10,10,9,10,5,9,5,2,22
106,1,4,90,0,0,23,4,15,21,18,18,10,18,1,6,7,7,8,7,5,6,3,2,22
106,1,4,91,1,0,25,6,15,3,50,20,2,10,1,5,7,8,7,7,NA,8,5,2,22
106,1,4,92,0,0,29,2,10,20,20,20,20,10,0,7,8,8,8,8,7,7,6,2,22
106,1,4,93,0,0,29,2,14,20,18,24,18,6,0,7,7,7,7,7,7,7,6,2,22
107,1,4,76,1,1,34,2,10,10,30,20,10,20,1,8,6,7,10,NA,8,10,5,2,21
107,1,4,77,1,1,22,2,15,20,20,20,15,10,1,9,9,9,10,9,10,10,7,2,21
107,1,4,78,1,0,23,3,10,25,20,10,20,15,1,9,9,9,9,9,9,10,1,2,21
107,1,4,79,1,0,26,4,10,20,15,20,20,15,1,5,7,7,7,5,6,6,5,2,21
107,1,4,80,0,0,27,4,10,20,20,10,20,20,0,6,9,8,8,9,8,7,9,2,21
107,1,4,81,0,1,28,2,10,10,20,20,20,20,0,2,7,6,8,6,4,8,10,2,21
107,1,4,82,1,0,25,6,20,20,20,20,10,10,1,7,10,9,10,8,9,10,8,2,21
107,1,4,83,1,0,35,3,10,32,20,12,11,15,1,8,8,8,7,5,8,4,3,2,21
107,1,4,84,0,0,32,3,30,30,30,5,0,5,0,4,8,8,5,7,6,7,7,2,21
107,1,4,85,1,1,30,2,20,25,15,15,15,10,1,7,6,6,5,6,5,6,6,2,21
107,1,4,86,1,1,22,2,15,20,20,20,5,20,1,10,7,7,6,6,8,5,2,2,21
107,1,4,87,1,1,23,2,15,15,20,15,15,20,1,8,10,8,9,8,8,8,8,2,21
107,1,4,88,0,1,23,2,15,15,20,15,20,15,0,3,10,10,10,10,6,7,8,2,21
107,1,4,89,0,1,27,2,25,15,20,20,20,0,0,9,9,10,10,7,6,8,5,2,21
107,1,4,90,0,0,23,4,15,21,18,18,10,18,1,6,7,8,7,8,6,6,0,2,21
107,1,4,91,1,0,25,6,15,3,50,20,2,10,1,8,7,8,8,NA,NA,8,5,2,21
107,1,4,92,1,1,29,2,10,20,20,20,20,10,1,8,9,9,10,9,9,8,8,2,21
107,1,4,93,0,1,29,2,14,20,18,24,18,6,0,7,7,7,7,7,6,7,6,2,21
108,1,4,76,0,1,34,2,10,10,30,20,10,20,1,5,5,5,5,8,8,5,5,2,24
108,1,4,77,0,1,22,2,15,20,20,20,15,10,1,9,7,7,9,6,5,8,6,2,24
108,1,4,78,0,0,23,3,10,25,20,10,20,15,0,7,4,7,2,2,2,5,1,2,24
108,1,4,79,1,0,26,4,10,20,15,20,20,15,1,6,6,6,6,6,6,7,5,1,24
108,1,4,80,0,0,27,4,10,20,20,10,20,20,1,8,8,8,8,8,8,8,8,2,24
108,1,4,81,1,1,28,2,10,10,20,20,20,20,1,7,7,7,8,7,7,8,9,2,24
108,1,4,82,0,0,25,6,20,20,20,20,10,10,1,7,10,10,10,8,10,8,8,2,24
108,1,4,83,0,0,35,3,10,32,20,12,11,15,0,5,7,9,6,7,5,5,4,2,24
108,1,4,84,1,0,32,3,30,30,30,5,0,5,1,4,0,8,7,7,6,7,7,2,24
108,1,4,85,0,1,30,2,20,25,15,15,15,10,0,6,6,6,4,6,1,5,5,2,24
108,1,4,86,1,1,22,2,15,20,20,20,5,20,1,10,8,6,7,10,5,9,4,2,24
108,1,4,87,0,1,23,2,15,15,20,15,15,20,0,7,9,7,6,7,5,5,9,2,24
108,1,4,88,0,1,23,2,15,15,20,15,20,15,0,8,10,10,5,10,8,7,8,2,24
108,1,4,89,0,1,27,2,25,15,20,20,20,0,0,9,9,8,10,8,7,8,5,2,24
108,1,4,90,0,0,23,4,15,21,18,18,10,18,1,7,7,6,6,4,5,7,2,2,24
108,1,4,91,0,0,25,6,15,3,50,20,2,10,0,9,7,8,7,6,7,3,2,2,24
108,1,4,92,0,1,29,2,10,20,20,20,20,10,1,8,9,10,9,8,9,8,9,2,24
108,1,4,93,0,1,29,2,14,20,18,24,18,6,0,7,7,7,7,7,6,7,4,2,24
109,1,4,76,1,0,34,2,10,10,30,20,10,20,1,5,5,6,10,7,NA,5,5,2,25
109,1,4,77,0,0,22,2,15,20,20,20,15,10,0,6,7,7,6,7,7,7,4,2,25
109,1,4,78,1,0,23,3,10,25,20,10,20,15,1,7,10,10,6,10,6,9,3,2,25
109,1,4,79,0,1,26,4,10,20,15,20,20,15,0,5,5,5,5,5,5,5,5,2,25
109,1,4,80,1,1,27,4,10,20,20,10,20,20,1,8,8,8,8,8,8,8,8,2,25
109,1,4,81,0,0,28,2,10,10,20,20,20,20,0,6,9,8,8,8,7,7,7,2,25
109,1,4,82,1,0,25,6,20,20,20,20,10,10,1,6,10,10,8,8,8,9,8,2,25
109,1,4,83,0,0,35,3,10,32,20,12,11,15,0,4,8,8,9,6,8,6,3,2,25
109,1,4,84,0,0,32,3,30,30,30,5,0,5,0,5,5,9,6,5,5,6,0,2,25
109,1,4,85,0,0,30,2,20,25,15,15,15,10,0,6,8,7,5,6,2,6,6,2,25
109,1,4,86,1,0,22,2,15,20,20,20,5,20,1,6,7,7,7,5,7,7,5,2,25
109,1,4,87,0,0,23,2,15,15,20,15,15,20,0,2,4,7,8,8,4,4,5,2,25
109,1,4,88,0,0,23,2,15,15,20,15,20,15,0,5,10,10,10,10,10,9,9,2,25
109,1,4,89,0,0,27,2,25,15,20,20,20,0,0,8,10,10,8,8,6,8,5,2,25
109,1,4,90,1,1,23,4,15,21,18,18,10,18,1,6,7,7,5,6,7,7,2,2,25
109,1,4,91,1,0,25,6,15,3,50,20,2,10,1,6,7,8,8,8,NA,7,3,2,25
109,1,4,92,1,0,29,2,10,20,20,20,20,10,1,7,9,9,7,9,7,7,8,2,25
109,1,4,93,0,0,29,2,14,20,18,24,18,6,0,7,7,7,6,7,6,7,6,2,25
110,1,4,76,1,1,34,2,10,10,30,20,10,20,1,5,5,6,7,6,NA,5,5,2,28
110,1,4,77,0,1,22,2,15,20,20,20,15,10,1,8,9,8,9,9,8,8,4,2,28
110,1,4,78,0,0,23,3,10,25,20,10,20,15,0,2,2,5,2,NA,8,2,1,2,28
110,1,4,79,0,0,26,4,10,20,15,20,20,15,0,4,4,4,4,4,4,4,4,2,28
110,1,4,80,0,0,27,4,10,20,20,10,20,20,0,6,NA,8,8,8,8,8,7,2,28
110,1,4,81,0,1,28,2,10,10,20,20,20,20,0,6,6,7,6,7,6,6,2,2,28
110,1,4,82,0,0,25,6,20,20,20,20,10,10,0,7,8,8,9,8,6,8,7,2,28
110,1,4,83,0,0,35,3,10,32,20,12,11,15,0,4,7,8,4,8,6,4,2,2,28
110,1,4,84,0,0,32,3,30,30,30,5,0,5,0,4,4,5,4,9,4,1,0,2,28
110,1,4,85,0,1,30,2,20,25,15,15,15,10,0,5,5,5,7,5,3,5,5,2,28
110,1,4,86,1,1,22,2,15,20,20,20,5,20,1,8,7,7,7,7,8,8,6,2,28
110,1,4,87,0,1,23,2,15,15,20,15,15,20,0,4,3,6,7,5,2,5,7,2,28
110,1,4,88,0,1,23,2,15,15,20,15,20,15,0,4,10,10,10,10,8,7,8,2,28
110,1,4,89,0,1,27,2,25,15,20,20,20,0,0,7,10,10,10,7,6,8,5,2,28
110,1,4,90,0,0,23,4,15,21,18,18,10,18,0,6,6,6,7,8,7,5,0,2,28
110,1,4,91,1,0,25,6,15,3,50,20,2,10,1,6,7,8,8,8,NA,7,3,2,28
110,1,4,92,1,1,29,2,10,20,20,20,20,10,1,6,9,9,8,8,5,7,8,2,28
